site_id,year,week_index,start_date,t2m_08,t2m_mean_08_18,t2m_min_08_18,t2m_max_08_18,t2m_absmax_08_18,t2m_absmin_08_18,rh_08,rh_mean_08_18,rh_absmax_08_18,wind_mean,wind_min,wind_max,wind_absmax,n_obs,n_days,pct_t2m_08_18,pct_rh_08_18,pct_wind_max,pct_viability
65,2022,6,2022-02-05,2.3328639285714283,11.678241985714285,2.3328639285714283,15.542284471428571,20.8378,-9.988556,56.712080951650265,30.83932585368035,51.73197008822651,3.7322142142857144,1.5153548628571427,5.839690257142856,7.602253,7,7,0.5714285714285714,1.0,1.0,0.5714285714285714
65,2022,7,2022-02-12,6.000793407142857,13.203300471428573,6.000793407142857,16.877315,26.542633,0.08828735,45.39431690085864,27.40378033925926,37.903925192865614,5.691433185714286,3.188560485714286,8.173489757142857,11.105407,7,7,0.42857142857142855,1.0,0.7142857142857143,0.2857142857142857
65,2022,8,2022-02-19,1.9065072285714284,7.822900048571428,1.9065072285714284,10.978580942857144,26.285858,-7.064331,51.95160950983874,33.28860320435811,49.90594074508665,4.921037742857143,3.2698093999999998,6.4875077,8.275355,7,7,0.2857142857142857,1.0,1.0,0.2857142857142857
65,2022,9,2022-02-26,7.3756973142857145,16.214966714285715,7.3756973142857145,19.731109571428572,27.755524,-1.958313,44.909503317732224,26.273699976615198,43.10696266007464,3.186142228571429,1.63146878,4.390798771428571,8.613923,7,7,0.5714285714285714,1.0,1.0,0.5714285714285714
65,2022,10,2022-03-05,6.863224537142857,10.8848602,5.920423208571428,13.868168357142858,28.27066,-1.6476746,59.24321670452398,36.90082903531681,75.97545375564498,5.076726014285714,3.226307278571429,6.7612515,8.962975,7,7,0.14285714285714285,0.8571428571428571,1.0,0.14285714285714285
65,2022,11,2022-03-12,10.906350242857142,18.527846642857146,10.906350242857142,22.175829142857143,29.286285,2.2709045,37.435651989793584,18.876980019488247,27.382210032715005,6.075661842857143,3.5494337285714286,8.70576992857143,11.459445,7,7,0.8571428571428571,1.0,0.7142857142857143,0.5714285714285714
65,2022,12,2022-03-19,12.365317285714285,18.983709714285713,12.365317285714285,22.212799,28.372223,7.514557,42.01319030759665,24.202179681336585,49.0288872461086,5.420497500000001,2.815093281428571,7.827970185714285,11.098133,7,7,0.7142857142857143,1.0,0.7142857142857143,0.5714285714285714
65,2022,13,2022-03-26,16.781751500000002,24.448136714285713,16.781751500000002,28.302538285714288,35.196198,11.512848,39.128887898730376,21.069911752061444,30.990404741253062,5.151745842857143,2.433529315714286,7.839199685714285,11.124886,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571
65,2022,14,2022-04-02,16.115317142857144,22.33389285714286,16.115317142857144,25.567221571428572,33.621735,12.766998,40.63547907990654,25.096515046592746,62.206547794531296,5.1224237285714285,2.1291591571428574,9.229979157142859,11.890661,7,7,1.0,1.0,0.7142857142857143,0.7142857142857143
65,2022,15,2022-04-09,19.62124642857143,27.44452642857143,19.62124642857143,30.95979957142857,35.58316,14.757965,39.09325878199363,16.75465877369444,24.25502718988236,6.1422699142857144,2.86019542,9.193524714285713,10.427828,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571
65,2022,16,2022-04-16,19.05253814285714,25.233900000000002,19.05253814285714,28.325034,35.89151,14.26944,56.46975426126918,34.19505901619759,48.836114403125904,6.271360942857143,3.29929495,8.622883857142856,12.737896,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571
65,2022,17,2022-04-23,20.13404614285714,24.382118714285717,19.80637457142857,26.741502999999998,35.115143,15.235504,60.551843525503834,42.15195808162797,68.41859156170233,6.3448943714285715,4.1102795,8.572385657142858,11.934295,7,7,1.0,1.0,0.7142857142857143,0.7142857142857143
65,2022,18,2022-04-30,19.891300714285713,25.82543085714286,19.759464857142856,28.922690285714285,35.125153,13.486237,56.40326508342365,35.536255729577945,57.58212946747165,5.230668871428571,3.0640518,8.117147428571428,9.103617,7,7,1.0,1.0,1.0,1.0
65,2022,19,2022-05-07,28.217995714285713,34.111689857142856,28.217995714285713,37.21579785714285,40.98648,25.181793,53.75294449311616,30.786273260695346,45.854052469801005,6.586422785714286,4.417156242857143,8.306581814285714,9.596585,7,7,0.5714285714285714,1.0,1.0,0.5714285714285714
65,2022,20,2022-05-14,29.45219657142857,35.359676428571426,29.45219657142857,38.67216714285714,41.540924,25.242584,43.79898334066611,22.321637399524544,37.23784372864449,5.573919457142857,2.592334894285714,8.270273900000001,10.221016,7,7,0.2857142857142857,1.0,0.7142857142857143,0.2857142857142857
65,2022,21,2022-05-21,18.779205285714283,23.032382428571427,18.779205285714283,25.443093428571427,31.844147,15.975006,61.00315667081822,49.579488890880725,87.59350102269053,5.126583128571428,2.483283357142857,7.249713828571428,10.08202,7,7,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143
65,2022,22,2022-05-28,25.398938714285716,29.948682142857145,25.398938714285716,32.541481857142855,37.508453,19.307037,64.71787601745898,48.39699354272638,79.15635374349486,6.272797885714286,3.7839787800000004,8.352986457142858,11.515337,7,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5714285714285714
65,2022,23,2022-06-04,27.068093428571427,31.761912714285717,26.855237714285714,34.322244142857144,37.388092,20.444733,63.19066061565814,47.83829278128277,63.09167456311082,4.296363142857143,2.2313949571428573,6.6026250285714285,9.061985,7,7,0.8571428571428571,1.0,1.0,0.8571428571428571
65,2022,24,2022-06-11,30.74942014285714,36.33597828571429,30.74942014285714,38.95498657142857,41.126617,29.009918,45.37386241263247,26.018082617948135,29.74638365918068,6.642292500000001,5.033429428571429,7.96608,9.58199,7,7,0.0,1.0,1.0,0.0
65,2022,25,2022-06-18,31.647613142857146,35.645407,31.647613142857146,37.42133028571428,39.439606,30.744293,38.68422342202788,26.39788568914462,33.17147279134656,4.6802645,3.073782885714286,6.1634697,6.768272,7,7,0.0,1.0,1.0,0.0
65,2022,26,2022-06-25,28.48449257142857,32.791160857142856,28.48449257142857,34.83420685714286,38.984528,23.825104,47.07208949866202,33.963056823166205,52.11057202105411,4.151641428571429,2.4643258714285716,6.083814771428571,7.7114115,7,7,0.5714285714285714,1.0,1.0,0.5714285714285714
65,2022,27,2022-07-02,31.98121414285714,36.72107371428571,31.98121414285714,38.88474385714286,40.845367,30.715485,43.89233379907245,27.640782855923447,31.81444586404521,4.689584814285714,2.9559907285714284,6.541781299999999,7.1424155,7,7,0.0,1.0,1.0,0.0
65,2022,28,2022-07-09,31.858271857142856,36.19948357142857,31.69483757142857,38.300864,39.66812,29.481598,41.0881879932732,27.449067471808043,36.16583595415718,3.164964285714286,1.4734842057142856,5.212043342857143,7.8934884,7,7,0.0,1.0,1.0,0.0
65,2022,29,2022-07-16,33.60220342857143,37.51756628571429,33.277705714285716,39.596134285714285,44.020416,30.420319,33.33186956582781,25.329323467882716,41.53984456432227,4.167319157142857,1.7873362371428574,6.322447585714286,8.06711,7,7,0.14285714285714285,1.0,1.0,0.14285714285714285
65,2022,30,2022-07-23,32.231947428571424,37.005108428571425,32.231947428571424,38.994119000000005,40.143707,31.431305,39.795460655080056,25.193011744754422,28.47883172408241,4.936111542857143,3.1999159999999995,6.250896271428572,6.722076,7,7,0.0,1.0,1.0,0.0
65,2022,31,2022-07-30,32.46262471428572,37.127732428571434,32.46262471428572,39.21105514285715,40.28775,31.639801,35.57988845203387,26.377531349505002,30.88308684534732,5.071597514285714,3.338336242857143,6.7462271,7.8693657,7,7,0.0,1.0,1.0,0.0
65,2022,32,2022-08-06,31.241433,34.73503214285714,31.13170942857143,36.68507171428571,38.473053,29.397125,42.31782857386453,31.540665773242058,39.3072782477653,3.381350457142857,1.7926989199999999,5.279371485714286,7.3306727,7,7,0.2857142857142857,1.0,1.0,0.2857142857142857
65,2022,33,2022-08-13,29.117967857142855,32.886461857142855,29.117967857142855,34.77327628571429,37.345123,26.545319,51.789301627201134,38.159995075765714,57.36469011079228,3.039396442857143,1.489358097142857,4.310910671428571,5.33848,7,7,0.5714285714285714,1.0,1.0,0.5714285714285714
65,2022,34,2022-08-20,25.376687285714286,27.62988342857143,25.376687285714286,28.993281857142854,31.76651,22.177399,76.31905894686876,61.33188947753043,76.22188773394633,2.8572184999999997,1.2375862714285717,4.3081111,6.542668,7,7,1.0,0.8571428571428571,1.0,0.8571428571428571
65,2022,35,2022-08-27,26.403612428571428,29.94195657142857,26.403612428571428,32.11472428571428,36.844147,22.898346,72.47278573509774,55.7828884135363,77.00533555591068,3.1599735,1.695449082857143,4.656377885714286,6.8835263,7,7,0.8571428571428571,0.8571428571428571,1.0,0.7142857142857143
65,2022,36,2022-09-03,26.347773857142858,30.77778442857143,26.347773857142858,32.83856614285715,33.595123,25.504547,61.00365290730391,42.46351043445639,50.7778197852999,2.604310257142857,1.42706536,3.8760316285714285,4.887355,7,7,1.0,1.0,1.0,1.0
65,2022,37,2022-09-10,25.070255714285715,29.88429657142857,25.070255714285715,32.06645385714286,34.46231,18.954742,51.796164697326255,36.02535312869468,46.38937109694371,4.4405529,2.8305591714285714,5.643231985714286,6.634515,7,7,1.0,1.0,1.0,1.0
65,2022,38,2022-09-17,27.746560142857142,32.60948742857143,27.746560142857142,34.80756042857143,35.626373,25.648834,51.5983119833054,32.912945391820394,38.344275649323656,4.5017389,3.116198128571429,5.810100928571429,6.751995,7,7,1.0,1.0,1.0,1.0
65,2022,39,2022-09-24,25.008453428571425,30.38224057142857,25.008453428571425,32.71374085714286,35.04117,22.48941,34.9401926154049,24.274362800171197,30.00738829175288,3.704997771428572,2.2297175714285715,5.559226842857143,7.2156215,7,7,1.0,1.0,1.0,1.0
65,2022,40,2022-10-01,22.532553571428572,27.290937000000003,22.136487857142857,29.610922714285714,30.44107,21.10318,37.57825434133051,25.949180552855548,34.10726933829538,3.233722757142857,1.7498791428571427,4.8224159,8.034848,7,7,1.0,1.0,1.0,1.0
65,2022,41,2022-10-08,18.047236857142856,22.50091957142857,18.046713714285715,24.919760571428572,29.761139,13.26944,58.198657744917405,46.41294202699111,73.68200713668715,3.626132685714286,1.7415301614285714,5.828656771428571,8.245233,7,7,1.0,1.0,1.0,1.0
