site_id,site_name,week_bin,t2m_mean_08_18,rh_mean_08_18,wind_mean,t2m_absmax_08_18,t2m_absmin_08_18,rh_absmax_08_18,wind_absmax,pct_t2m_08_18,pct_rh_08_18,pct_wind_max,pct_viability,suitability_rank,suitability_temp_rank,suitability_rh_rank,suitability_wind_rank,suitability_score,no_go_week,confidence
52,SEWARD,29,27.2166205,57.1797642092543,3.067246639285714,35.41568,18.455719,71.28417578494589,6.4683585,1.0,1.0,1.0,1.0,1,1,1,1,1.0,False,1.0
52,SEWARD,30,29.980887142857146,51.91053314208268,3.185300792857143,38.13394,18.814606,86.8276698579286,8.255453,0.8571428571428571,0.9285714285714286,1.0,0.7857142857142857,8,5,3,1,0.7857142857142857,False,0.7857142857142857
52,SEWARD,31,28.671804821428573,55.07894108143324,3.4418654464285714,36.84781,18.156158,76.4694329964215,7.623834,0.9285714285714286,0.9642857142857144,1.0,0.8928571428571428,4,3,2,1,0.8928571428571428,False,0.8928571428571428
52,SEWARD,32,26.837619714285715,54.18419466943631,3.3629618142857143,37.466217,15.939117,74.12950759770708,8.509943,0.9642857142857144,1.0,1.0,0.9642857142857144,2,2,1,1,0.9642857142857144,False,0.9642857142857144
52,SEWARD,33,26.965142107142857,58.77434405895006,3.714503192857143,35.60611,17.67154,81.18108098385953,8.683197,1.0,0.9285714285714286,1.0,0.9285714285714286,3,1,3,1,0.9285714285714286,False,0.9285714285714286
52,SEWARD,34,28.11687260714286,51.84225301793109,3.3175811642857145,38.92984,15.848541,69.84668272537297,6.3550887,0.8571428571428571,1.0,1.0,0.8571428571428571,5,5,1,1,0.8571428571428571,False,0.8571428571428571
52,SEWARD,35,26.458545214285717,51.82221559029879,3.319358832142857,37.95157,16.051422,90.65381901092954,6.752309,0.9642857142857144,0.8928571428571428,1.0,0.8571428571428571,6,2,5,1,0.8571428571428571,False,0.8571428571428571
52,SEWARD,36,24.85850892857143,46.33350996365793,3.9023077428571424,37.7106,12.089752,73.62882567248647,8.500052,1.0,1.0,1.0,1.0,1,1,1,1,1.0,False,1.0
52,SEWARD,37,25.596094392857143,47.59191983994676,3.848625246428571,32.689117,14.149078,67.28400723025328,7.679117,1.0,1.0,1.0,1.0,1,1,1,1,1.0,False,1.0
52,SEWARD,38,24.451983142857145,53.88630744809351,3.8180999071428574,36.939117,13.431793,80.27657437666863,7.891045,0.9642857142857144,0.9285714285714286,1.0,0.8928571428571428,4,2,3,1,0.8928571428571428,False,0.8928571428571428
52,SEWARD,39,24.291301142857144,40.71911747150448,3.5489801285714284,34.73819,11.656891,61.00244082463266,8.512546,1.0,1.0,1.0,1.0,1,1,1,1,1.0,False,1.0
52,SEWARD,40,21.693462839285715,38.61880991038335,4.545253664285714,33.086334,6.459137,73.06344768906673,9.158515,0.8571428571428571,1.0,1.0,0.8571428571428571,5,5,1,1,0.8571428571428571,False,0.8571428571428571
52,SEWARD,41,19.034473589285717,44.75343270634146,4.250186735714285,30.528473,6.021393,85.11911818139204,10.509068,0.8214285714285714,0.8928571428571428,0.9642857142857144,0.75,7,6,4,2,0.75,False,0.75
52,SEWARD,42,16.67474382857143,38.63440625813524,4.551609607142857,27.101715,-1.9825134,64.07303274952245,9.452452,0.6428571428571428,1.0,1.0,0.6428571428571428,8,8,1,1,0.6428571428571428,False,0.6428571428571428
52,SEWARD,43,15.381875044642856,50.8469034272036,4.076864917857143,30.5253,-1.5784302,82.7583076676803,11.174217,0.4285714285714286,0.8928571428571428,0.9285714285714286,0.3214285714285714,12,10,4,3,0.3214285714285714,False,0.3214285714285714
52,SEWARD,44,12.200012258214285,50.64847109460231,4.416381610714286,27.353668,-4.959076,81.22557142599382,10.223548,0.3214285714285714,0.9285714285714286,0.9285714285714286,0.2857142857142857,7,10,2,3,0.2857142857142857,False,0.2857142857142857
52,SEWARD,45,10.785961017500002,50.80183077673541,4.428697371428571,23.590729,-6.320526,73.78863521963534,10.331203,0.1428571428571428,1.0,0.9642857142857144,0.1071428571428571,12,13,1,2,0.1071428571428571,False,0.1071428571428571
52,SEWARD,46,9.275905893928572,51.00275196140458,3.980266928571429,23.428131,-8.82016,96.63439600971088,10.550511,0.2499999999999999,0.9642857142857144,0.9642857142857144,0.2499999999999999,10,10,2,2,0.2499999999999999,False,0.2499999999999999
52,SEWARD,47,6.088403245714286,54.55892200897663,4.113702560714286,16.71988,-5.1565247,89.38306766734226,11.73412,0.0,0.75,0.8928571428571428,0.0,8,8,8,4,0.0,True,0.0
52,SEWARD,48,0.4489901514285712,54.840347592753545,3.922110153571429,13.9149475,-11.02652,83.87953546538715,9.359428,0.0,0.9285714285714286,1.0,0.0,7,6,3,1,0.0,True,0.0
52,SEWARD,49,2.7213933032142856,58.5389111903853,3.882154303571428,15.255768,-18.313934,88.46634707619894,9.663386,0.0,0.8214285714285714,1.0,0.0,8,8,7,1,0.0,True,0.0
52,SEWARD,50,1.4986402967857144,57.37921096424233,4.188342671428572,12.070709,-12.948425,99.03552405796302,10.853863,0.0,0.8928571428571428,0.9285714285714286,0.0,7,7,2,3,0.0,True,0.0
52,SEWARD,51,0.9737068075000002,56.93878863438401,4.267832914285714,13.639313,-25.653687,92.65723804393416,11.216202,0.0,0.8571428571428571,0.9285714285714286,0.0,8,8,6,3,0.0,True,0.0
52,SEWARD,52,1.83805475,67.8611565536435,3.817382403571429,17.2565,-16.371857,98.52776786269042,10.214771,0.0,0.5714285714285714,0.9642857142857144,0.0,8,10,11,2,0.0,True,0.0
53,SHOOTING STAR,1,0.9355134453571428,59.965497646563165,3.757682,14.96109,-15.764832,95.60871670857672,9.596326,0.0,0.8214285714285714,1.0,0.0,5,5,7,1,0.0,True,0.0
53,SHOOTING STAR,2,2.253397278214286,56.74279099816995,4.157268378571429,16.530182,-19.096375,97.4076611601334,11.886776,0.0,0.8928571428571428,0.9285714285714286,0.0,5,6,4,3,0.0,True,0.0
53,SHOOTING STAR,3,1.0975925025,43.85843864084096,4.414828553571429,18.670074,-20.85408,93.19810375370432,11.105879,0.0357142857142857,0.9642857142857144,0.9285714285714286,0.0357142857142857,5,4,2,3,0.0357142857142857,False,0.0357142857142857
53,SHOOTING STAR,4,3.469120631785714,56.86406391969835,3.374743985714286,13.730377,-5.9622803,97.45553325908386,7.775065,0.0,0.7857142857142857,1.0,0.0,2,3,3,1,0.0,True,0.0
53,SHOOTING STAR,5,5.714987813214286,48.27240672736136,3.88106145,21.67746,-13.306915,96.12103079284296,8.259848,0.0357142857142857,0.9285714285714286,1.0,0.0357142857142857,9,9,3,1,0.0357142857142857,False,0.0357142857142857
53,SHOOTING STAR,6,6.712850428214285,46.90279378914754,4.145786632142857,17.508453,-6.9069214,79.77363057156711,9.095907,0.0,0.9285714285714286,1.0,0.0,8,7,3,1,0.0,True,0.0
53,SHOOTING STAR,7,4.111159292892857,41.88960492934832,4.727286914285714,18.534576,-15.97876,65.74024754271092,9.586736,0.0357142857142857,1.0,1.0,0.0357142857142857,7,6,1,1,0.0357142857142857,False,0.0357142857142857
53,SHOOTING STAR,8,6.503031967857143,37.30925356440756,3.756499703571429,23.021545,-18.376526,54.39551822478785,10.355384,0.2499999999999999,1.0,0.9642857142857144,0.2142857142857142,3,4,1,2,0.2142857142857142,False,0.2142857142857142
53,SHOOTING STAR,9,12.827120002678573,36.86562627155139,4.430538261160715,26.16397,-5.5637817,75.50885397005209,12.715003,0.3080357142857142,0.9642857142857144,0.9330357142857144,0.3080357142857142,7,8,2,5,0.3080357142857142,False,0.3080357142857142
53,SHOOTING STAR,10,9.314923464285712,44.023508445238015,4.5938613,24.46695,-7.24881,75.545988766085,13.119506,0.1785714285714285,0.9642857142857144,0.9285714285714286,0.1785714285714285,6,7,2,3,0.1785714285714285,False,0.1785714285714285
53,SHOOTING STAR,11,12.909176832142858,35.16237220648713,4.869697342857143,28.436676,-1.0124817,59.78346821484677,11.546609,0.3571428571428571,1.0,0.8571428571428571,0.3214285714285714,7,7,1,5,0.3214285714285714,False,0.3214285714285714
53,SHOOTING STAR,12,13.042416056428571,40.9777857762526,5.08955365,26.009186,-1.1333313,74.25913600459748,14.069375,0.3928571428571428,1.0,0.8214285714285714,0.3571428571428571,8,6,1,7,0.3571428571428571,False,0.3571428571428571
53,SHOOTING STAR,13,15.303402164285714,39.04854413435404,4.985386075,29.362457,-2.2608337,61.16767462533289,11.979663,0.5714285714285714,1.0,0.8928571428571428,0.4642857142857143,6,6,1,4,0.4642857142857143,False,0.4642857142857143
53,SHOOTING STAR,14,15.492346846428571,30.75849566445932,5.125548907142857,26.679596,2.4092102,74.9517812383359,13.626757,0.5714285714285714,1.0,0.8214285714285714,0.4999999999999999,6,5,1,8,0.4999999999999999,False,0.4999999999999999
53,SHOOTING STAR,15,20.777941142857145,28.88677919421459,5.029803725,31.566803,6.172516,48.59922703339805,11.713481,0.9285714285714286,1.0,0.8928571428571429,0.8571428571428571,5,2,1,4,0.8571428571428571,False,0.8571428571428571
