site_id,site_name,week_bin,t2m_mean_08_18,rh_mean_08_18,wind_mean,t2m_absmax_08_18,t2m_absmin_08_18,rh_absmax_08_18,wind_absmax,pct_t2m_08_18,pct_rh_08_18,pct_wind_max,pct_viability,suitability_rank,suitability_temp_rank,suitability_rh_rank,suitability_wind_rank,suitability_score,no_go_week,confidence
14,CUMING,44,13.927064285714286,62.271722937323815,4.6679052,26.790192,3.7115784,83.12798996661391,9.711737,0.2857142857142857,0.8571428571428571,1.0,0.1428571428571428,5,6,1,1,0.1428571428571428,False,0.1428571428571428
17,EAST FORK,44,14.612923757142855,50.50669348399994,4.825458357142857,29.066559,5.4064026,79.72008114029846,10.82204,0.4285714285714285,0.7142857142857143,0.8571428571428571,0.1428571428571428,5,5,2,2,0.1428571428571428,False,0.1428571428571428
19,EWINGTON,44,11.096802071428572,68.69697604691204,4.386292942857144,24.688873,0.35195923,92.91740979515298,7.9959283,0.1428571428571428,0.5714285714285714,1.0,0.1428571428571428,5,7,3,1,0.1428571428571428,False,0.1428571428571428
25,GLENVILLE,44,11.950108542857144,73.90409322842768,4.9926870857142855,26.329498,-0.3374939,94.1253279570588,9.498266,0.1428571428571428,0.4285714285714285,1.0,0.1428571428571428,5,7,4,1,0.1428571428571428,False,0.1428571428571428
28,HASTINGS,44,14.763914142857145,64.09631699191675,4.911441957142857,27.107574,7.341217,91.97402493559107,10.225117,0.2857142857142857,0.7142857142857143,0.8571428571428571,0.1428571428571428,5,6,2,2,0.1428571428571428,False,0.1428571428571428
30,IDA GROVE,44,13.899269071428572,65.01482331381634,4.705737399999999,26.996246,3.2027893,89.78783744174287,9.52099,0.1428571428571428,0.5714285714285714,1.0,0.1428571428571428,5,7,3,1,0.1428571428571428,False,0.1428571428571428
31,IDA GROVE II,44,13.756651571428572,64.96369155467804,4.705737399999999,26.90152,3.0602112,90.97376980671814,9.52099,0.1428571428571428,0.5714285714285714,1.0,0.1428571428571428,5,7,3,1,0.1428571428571428,False,0.1428571428571428
32,INDEPENDENCE,44,14.554476042857145,68.92198583867074,5.183337157142858,26.477936,2.0482483,93.55732853784946,10.147164,0.4285714285714285,0.7142857142857143,0.7142857142857143,0.1428571428571428,5,5,2,3,0.1428571428571428,False,0.1428571428571428
33,INTREPID,44,13.560503285714288,65.2771887203164,4.648562942857143,26.77652,2.8822327,92.6686213293022,9.124609,0.1428571428571428,0.5714285714285714,1.0,0.1428571428571428,5,7,3,1,0.1428571428571428,False,0.1428571428571428
39,MASON CITY,44,12.869948042857144,72.09416796882769,4.868399057142858,27.08609,0.30703735,95.76760596819896,9.81698,0.4285714285714285,0.4285714285714285,1.0,0.1428571428571428,5,5,4,1,0.1428571428571428,False,0.1428571428571428
40,MASON CITY 2.3-116 WTG,44,12.869948042857144,72.09416796882769,4.868399057142858,27.08609,0.30703735,95.76760596819896,9.81698,0.4285714285714285,0.4285714285714285,1.0,0.1428571428571428,5,5,4,1,0.1428571428571428,False,0.1428571428571428
42,PALMERS CREEK,44,9.555154842857144,70.31544698132022,3.9689288,21.098785,-1.3316345,81.0813756077183,6.8918214,0.1428571428571428,0.7142857142857143,1.0,0.1428571428571428,5,7,2,1,0.1428571428571428,False,0.1428571428571428
43,PERENNIAL,44,15.244904000000002,64.69023933981495,4.9197663857142855,27.292145,6.8959045,88.37234043228419,10.345787,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.1428571428571428,5,6,2,3,0.1428571428571428,False,0.1428571428571428
